,pdb,natoms,parKVFinder_01,parKVFinder_02,parKVFinder_04,parKVFinder_08,parKVFinder_12,parKVFinder_16,parKVFinder_20,parKVFinder_24,pyKVFinder_01,pyKVFinder_02,pyKVFinder_04,pyKVFinder_08,pyKVFinder_12,pyKVFinder_16,pyKVFinder_20,pyKVFinder_24,pyKVFinder-depth_01,pyKVFinder-depth_02,pyKVFinder-depth_04,pyKVFinder-depth_08,pyKVFinder-depth_12,pyKVFinder-depth_16,pyKVFinder-depth_20,pyKVFinder-depth_24,pyKVFinder-hydropathy_01,pyKVFinder-hydropathy_02,pyKVFinder-hydropathy_04,pyKVFinder-hydropathy_08,pyKVFinder-hydropathy_12,pyKVFinder-hydropathy_16,pyKVFinder-hydropathy_20,pyKVFinder-hydropathy_24
852,4AY7_A,2186,5.0562,3.2552,2.0221,1.7348,1.55,1.4912,1.4357,1.3868,4.0585,2.5489,1.6764,1.3986,1.2592,1.0948,1.0356,0.9584,4.0585,2.5489,1.6764,1.3986,1.2592,1.0948,1.0356,0.9584,4.0585,2.5489,1.6764,1.3986,1.2592,1.0948,1.0356,0.9584
853,4B62_A,948,2.3931,1.4014,0.8373,0.6869,0.6024,0.5676,0.5374,0.5219,2.2546,1.4032,0.9781,0.8046,0.7072,0.6852,0.6363,0.6142,2.2546,1.4032,0.9781,0.8046,0.7072,0.6852,0.6363,0.6142,2.2546,1.4032,0.9781,0.8046,0.7072,0.6852,0.6363,0.6142
854,4B87_A,2314,5.9729,3.7544,2.3484,1.8161,1.6954,1.6081,1.522,1.4893,4.7934,2.9261,1.861,1.5907,1.4063,1.2431,1.2086,1.1654,4.7934,2.9261,1.861,1.5907,1.4063,1.2431,1.2086,1.1654,4.7934,2.9261,1.861,1.5907,1.4063,1.2431,1.2086,1.1654
855,4B93_A,1109,3.2037,1.9307,1.1645,0.8745,0.7867,0.743,0.7103,0.6743,2.8066,1.7339,1.1759,1.0124,0.8893,0.8169,0.7586,0.7265,2.8066,1.7339,1.1759,1.0124,0.8893,0.8169,0.7586,0.7265,2.8066,1.7339,1.1759,1.0124,0.8893,0.8169,0.7586,0.7265
856,4BG7_A,726,2.7653,1.5958,0.9054,0.6709,0.5721,0.531,0.5007,0.4814,2.5091,1.5815,1.0717,0.8737,0.7797,0.7196,0.6616,0.6381,2.5091,1.5815,1.0717,0.8737,0.7797,0.7196,0.6616,0.6381,2.5091,1.5815,1.0717,0.8737,0.7797,0.7196,0.6616,0.6381
857,4BJH_B,2104,4.9405,3.1111,1.9129,1.6173,1.4727,1.4016,1.3529,1.3035,4.037,2.4869,1.6374,1.4027,1.2332,1.0875,1.024,0.9492,4.037,2.4869,1.6374,1.4027,1.2332,1.0875,1.024,0.9492,4.037,2.4869,1.6374,1.4027,1.2332,1.0875,1.024,0.9492
858,4BJT_A,2148,3.5313,2.1485,1.2609,1.06,0.9419,0.8812,0.8409,0.8069,3.0925,1.9378,1.3037,1.0964,0.9669,0.8819,0.8134,0.7785,3.0925,1.9378,1.3037,1.0964,0.9669,0.8819,0.8134,0.7785,3.0925,1.9378,1.3037,1.0964,0.9669,0.8819,0.8134,0.7785
859,4BKS_I,1014,3.2196,1.9166,1.1532,0.909,0.8024,0.7433,0.7011,0.6637,2.8712,1.8358,1.2692,1.1019,0.9751,0.9218,0.8529,0.7983,2.8712,1.8358,1.2692,1.1019,0.9751,0.9218,0.8529,0.7983,2.8712,1.8358,1.2692,1.1019,0.9751,0.9218,0.8529,0.7983
860,4BKT_B,602,2.247,1.2619,0.763,0.5916,0.4968,0.4503,0.4236,0.404,2.1137,1.2971,0.949,0.8015,0.6837,0.6498,0.6165,0.6022,2.1137,1.2971,0.949,0.8015,0.6837,0.6498,0.6165,0.6022,2.1137,1.2971,0.949,0.8015,0.6837,0.6498,0.6165,0.6022
861,4BOL_B,3385,6.767,4.165,2.5978,2.0712,1.8529,1.7536,1.7104,1.6111,5.4135,3.4295,2.2014,1.8874,1.6874,1.5196,1.4592,1.3613,5.4135,3.4295,2.2014,1.8874,1.6874,1.5196,1.4592,1.3613,5.4135,3.4295,2.2014,1.8874,1.6874,1.5196,1.4592,1.3613
862,4BQ5_A,5211,13.2319,9.0399,6.7929,5.7836,5.3303,5.19,5.0785,5.085,8.6175,5.3944,3.6299,2.7889,2.4573,2.2098,2.1103,1.9651,8.6175,5.3944,3.6299,2.7889,2.4573,2.2098,2.1103,1.9651,8.6175,5.3944,3.6299,2.7889,2.4573,2.2098,2.1103,1.9651
863,4BT2_A,1668,3.8098,2.3602,1.5272,1.2265,1.0813,1.0297,0.9976,0.9661,3.2302,2.0152,1.3467,1.0937,1.0105,0.8973,0.8157,0.7964,3.2302,2.0152,1.3467,1.0937,1.0105,0.8973,0.8157,0.7964,3.2302,2.0152,1.3467,1.0937,1.0105,0.8973,0.8157,0.7964
864,4BTD_Y,685,3.5647,2.099,1.1922,0.9571,0.8308,0.7472,0.7027,0.6522,3.037,1.9451,1.3486,1.1905,1.04,0.9446,0.8693,0.8067,3.037,1.9451,1.3486,1.1905,1.04,0.9446,0.8693,0.8067,3.037,1.9451,1.3486,1.1905,1.04,0.9446,0.8693,0.8067
865,4BTF_A,2943,9.8125,6.1771,4.1054,3.354,2.9874,2.802,2.7112,2.7225,7.2227,4.4186,2.8029,2.3513,2.0755,1.9353,1.7998,1.7012,7.2227,4.4186,2.8029,2.3513,2.0755,1.9353,1.7998,1.7012,7.2227,4.4186,2.8029,2.3513,2.0755,1.9353,1.7998,1.7012
866,4BVS_B,2348,5.5994,3.582,2.2439,1.9016,1.7206,1.6589,1.6281,1.5943,4.3977,2.7274,1.7985,1.5021,1.3596,1.197,1.1247,1.0528,4.3977,2.7274,1.7985,1.5021,1.3596,1.197,1.1247,1.0528,4.3977,2.7274,1.7985,1.5021,1.3596,1.197,1.1247,1.0528
867,4BWD_A,418,2.9646,1.7208,0.9387,0.7055,0.6052,0.5497,0.5119,0.4758,2.6133,1.6305,1.0433,0.9839,0.8793,0.8075,0.7614,0.7432,2.6133,1.6305,1.0433,0.9839,0.8793,0.8075,0.7614,0.7432,2.6133,1.6305,1.0433,0.9839,0.8793,0.8075,0.7614,0.7432
868,4BXO_A,1375,4.473,2.7266,1.5893,1.3043,1.1631,1.0974,1.0604,0.9959,3.662,2.3258,1.5115,1.3173,1.1804,1.0419,0.9763,0.9236,3.662,2.3258,1.5115,1.3173,1.1804,1.0419,0.9763,0.9236,3.662,2.3258,1.5115,1.3173,1.1804,1.0419,0.9763,0.9236
869,4C8V_H,734,3.4798,2.0685,1.1353,0.8958,0.7745,0.722,0.6743,0.6468,2.9768,1.8709,1.2604,1.0784,0.9707,0.8676,0.8059,0.7943,2.9768,1.8709,1.2604,1.0784,0.9707,0.8676,0.8059,0.7943,2.9768,1.8709,1.2604,1.0784,0.9707,0.8676,0.8059,0.7943
870,4CB8_A,3461,10.4887,6.7326,4.5645,3.665,3.3255,3.2202,3.1038,3.0972,7.4763,4.474,2.807,2.2668,2.0156,1.835,1.7035,1.6342,7.4763,4.474,2.807,2.2668,2.0156,1.835,1.7035,1.6342,7.4763,4.474,2.807,2.2668,2.0156,1.835,1.7035,1.6342
871,4CC9_B,711,3.3521,1.9486,1.139,0.8498,0.7449,0.678,0.6408,0.6061,2.9025,1.7981,1.2481,1.0416,0.9187,0.8449,0.7995,0.7545,2.9025,1.7981,1.2481,1.0416,0.9187,0.8449,0.7995,0.7545,2.9025,1.7981,1.2481,1.0416,0.9187,0.8449,0.7995,0.7545
872,4D94_A,9005,30.96,22.0892,16.1728,14.53,13.779,13.177,12.8257,12.3936,19.3635,11.7783,7.3769,6.3209,5.634,5.0401,4.612,4.3014,19.3635,11.7783,7.3769,6.3209,5.634,5.0401,4.612,4.3014,19.3635,11.7783,7.3769,6.3209,5.634,5.0401,4.612,4.3014
873,4DDP_A,2936,3.9304,2.5034,1.6485,1.3516,1.2281,1.1787,1.1445,1.1005,3.3753,2.0866,1.3578,1.1495,0.9899,0.9162,0.8597,0.8154,3.3753,2.0866,1.3578,1.1495,0.9899,0.9162,0.8597,0.8154,3.3753,2.0866,1.3578,1.1495,0.9899,0.9162,0.8597,0.8154
874,4DEX_B,380,1.7852,0.9751,0.5851,0.4239,0.3568,0.3205,0.3042,0.2864,1.6669,1.0544,0.7541,0.631,0.5633,0.5407,0.5152,0.4983,1.6669,1.0544,0.7541,0.631,0.5633,0.5407,0.5152,0.4983,1.6669,1.0544,0.7541,0.631,0.5633,0.5407,0.5152,0.4983
875,4DNJ_A,2691,6.187,4.0009,2.7485,2.1791,2.0927,2.0151,1.9373,1.8861,4.7517,2.9873,1.9454,1.6209,1.4691,1.2857,1.2193,1.1415,4.7517,2.9873,1.9454,1.6209,1.4691,1.2857,1.2193,1.1415,4.7517,2.9873,1.9454,1.6209,1.4691,1.2857,1.2193,1.1415
876,4DNM_A,2268,4.5438,2.9172,1.8632,1.415,1.3471,1.2952,1.2356,1.2028,3.73,2.3203,1.4947,1.2929,1.1281,1.0296,0.954,0.903,3.73,2.3203,1.4947,1.2929,1.1281,1.0296,0.954,0.903,3.73,2.3203,1.4947,1.2929,1.1281,1.0296,0.954,0.903
877,4DVG_B,2155,7.6412,4.7901,2.9114,2.3037,2.0142,1.907,1.8732,1.7999,5.8642,3.6684,2.2747,1.8842,1.7724,1.5845,1.5051,1.4324,5.8642,3.6684,2.2747,1.8842,1.7724,1.5845,1.5051,1.4324,5.8642,3.6684,2.2747,1.8842,1.7724,1.5845,1.5051,1.4324
878,4DZZ_A,1548,3.8747,2.4261,1.533,1.1524,1.0562,1.0205,0.9823,0.965,3.2541,1.9984,1.3066,1.0931,0.9972,0.9088,0.8435,0.8197,3.2541,1.9984,1.3066,1.0931,0.9972,0.9088,0.8435,0.8197,3.2541,1.9984,1.3066,1.0931,0.9972,0.9088,0.8435,0.8197
879,4E12_A,1880,5.3609,3.2924,1.9543,1.5811,1.444,1.3563,1.2968,1.2451,4.3701,2.7036,1.7669,1.4991,1.3776,1.2183,1.1185,1.0591,4.3701,2.7036,1.7669,1.4991,1.3776,1.2183,1.1185,1.0591,4.3701,2.7036,1.7669,1.4991,1.3776,1.2183,1.1185,1.0591
880,4E6T_A,1743,5.538,3.4653,1.9799,1.6465,1.5285,1.4233,1.3578,1.2858,4.4689,2.873,1.9526,1.7385,1.5559,1.4038,1.2765,1.2329,4.4689,2.873,1.9526,1.7385,1.5559,1.4038,1.2765,1.2329,4.4689,2.873,1.9526,1.7385,1.5559,1.4038,1.2765,1.2329
881,4E9O_X,1867,3.9773,2.4639,1.5051,1.1755,1.1212,1.0504,1.0029,0.9668,3.3893,2.1144,1.405,1.171,1.0436,0.9252,0.8665,0.8476,3.3893,2.1144,1.405,1.171,1.0436,0.9252,0.8665,0.8476,3.3893,2.1144,1.405,1.171,1.0436,0.9252,0.8665,0.8476
882,4EBY_A,1546,3.7461,2.2899,1.4306,1.1434,1.0174,0.9519,0.9143,0.8929,3.1974,1.9876,1.326,1.0775,0.9815,0.8738,0.8176,0.7714,3.1974,1.9876,1.326,1.0775,0.9815,0.8738,0.8176,0.7714,3.1974,1.9876,1.326,1.0775,0.9815,0.8738,0.8176,0.7714
883,4EDI_A,2714,4.0824,2.5444,1.59,1.2781,1.115,1.0677,1.0268,0.9883,3.5186,2.1966,1.5052,1.2262,1.0868,0.9752,0.9084,0.8536,3.5186,2.1966,1.5052,1.2262,1.0868,0.9752,0.9084,0.8536,3.5186,2.1966,1.5052,1.2262,1.0868,0.9752,0.9084,0.8536
884,4EHC_A,1728,3.824,2.3915,1.5165,1.2404,1.1099,1.0717,1.034,1.0061,3.2376,2.0277,1.3253,1.1066,0.9829,0.8952,0.8226,0.7794,3.2376,2.0277,1.3253,1.1066,0.9829,0.8952,0.8226,0.7794,3.2376,2.0277,1.3253,1.1066,0.9829,0.8952,0.8226,0.7794
885,4EJ0_J,2311,5.6955,3.5454,2.2722,1.7866,1.6405,1.5484,1.4794,1.4095,4.5537,2.8465,1.8456,1.5553,1.4187,1.2734,1.1951,1.1407,4.5537,2.8465,1.8456,1.5553,1.4187,1.2734,1.1951,1.1407,4.5537,2.8465,1.8456,1.5553,1.4187,1.2734,1.1951,1.1407
886,4EQ9_A,1920,4.2419,2.6333,1.6128,1.1847,1.0962,1.0377,0.9872,0.9546,3.605,2.2198,1.4549,1.2388,1.1113,0.9905,0.9373,0.8887,3.605,2.2198,1.4549,1.2388,1.1113,0.9905,0.9373,0.8887,3.605,2.2198,1.4549,1.2388,1.1113,0.9905,0.9373,0.8887
887,4ER8_A,1266,3.5539,2.1481,1.2987,1.054,0.9314,0.8805,0.8409,0.8109,3.0191,1.8945,1.2749,1.0779,0.9574,0.8655,0.8016,0.7655,3.0191,1.8945,1.2749,1.0779,0.9574,0.8655,0.8016,0.7655,3.0191,1.8945,1.2749,1.0779,0.9574,0.8655,0.8016,0.7655
888,4ESH_A,1604,3.8617,2.3788,1.4774,1.1526,1.0244,0.9739,0.9276,0.8963,3.2649,2.0796,1.4192,1.1374,1.0132,0.9059,0.8354,0.8006,3.2649,2.0796,1.4192,1.1374,1.0132,0.9059,0.8354,0.8006,3.2649,2.0796,1.4192,1.1374,1.0132,0.9059,0.8354,0.8006
889,4EVX_A,789,2.6491,1.5559,0.935,0.7443,0.6511,0.6025,0.5652,0.5412,2.421,1.5085,1.0589,0.9105,0.7656,0.7476,0.6753,0.6524,2.421,1.5085,1.0589,0.9105,0.7656,0.7476,0.6753,0.6524,2.421,1.5085,1.0589,0.9105,0.7656,0.7476,0.6753,0.6524
890,4F0I_B,2082,5.0751,3.24,2.0243,1.7266,1.5763,1.5021,1.4425,1.4044,4.059,2.5574,1.6277,1.338,1.2197,1.0703,1.011,0.9498,4.059,2.5574,1.6277,1.338,1.2197,1.0703,1.011,0.9498,4.059,2.5574,1.6277,1.338,1.2197,1.0703,1.011,0.9498
891,4F42_A,574,1.9342,1.0699,0.6033,0.4836,0.4176,0.3922,0.371,0.346,1.8541,1.1537,0.8329,0.7185,0.6362,0.6018,0.5671,0.5572,1.8541,1.1537,0.8329,0.7185,0.6362,0.6018,0.5671,0.5572,1.8541,1.1537,0.8329,0.7185,0.6362,0.6018,0.5671,0.5572
892,4F7F_B,798,2.2041,1.2729,0.7647,0.5949,0.5175,0.4765,0.4559,0.4365,2.0957,1.308,0.9187,0.7793,0.6822,0.6497,0.6126,0.5939,2.0957,1.308,0.9187,0.7793,0.6822,0.6497,0.6126,0.5939,2.0957,1.308,0.9187,0.7793,0.6822,0.6497,0.6126,0.5939
893,4F7O_A,1636,5.1068,3.1727,1.8751,1.5809,1.4029,1.3261,1.2653,1.2069,4.0564,2.5713,1.735,1.4519,1.3391,1.151,1.0672,1.0165,4.0564,2.5713,1.735,1.4519,1.3391,1.151,1.0672,1.0165,4.0564,2.5713,1.735,1.4519,1.3391,1.151,1.0672,1.0165
894,4F9D_A,4163,10.6551,6.9446,4.8185,4.0374,3.7451,3.5993,3.521,3.5157,7.4673,4.5338,2.9932,2.4008,2.2496,2.0699,2.2463,2.3182,7.4673,4.5338,2.9932,2.4008,2.2496,2.0699,2.2463,2.3182,7.4673,4.5338,2.9932,2.4008,2.2496,2.0699,2.2463,2.3182
895,4F9F_A,3234,8.5845,5.6865,4.1345,3.3676,3.1012,3.0365,2.9791,2.9547,5.9974,3.6531,2.2441,1.8766,1.683,1.5283,1.437,1.3557,5.9974,3.6531,2.2441,1.8766,1.683,1.5283,1.437,1.3557,5.9974,3.6531,2.2441,1.8766,1.683,1.5283,1.437,1.3557
896,4FAY_A,1467,3.8452,2.3391,1.4391,1.0508,0.9614,0.9157,0.8673,0.8345,3.3284,2.0898,1.3799,1.1263,0.9921,0.9196,0.8339,0.7995,3.3284,2.0898,1.3799,1.1263,0.9921,0.9196,0.8339,0.7995,3.3284,2.0898,1.3799,1.1263,0.9921,0.9196,0.8339,0.7995
897,4FBB_B,1829,4.6771,2.9182,1.8149,1.4865,1.3221,1.2636,1.2045,1.1697,3.8573,2.4229,1.5853,1.3158,1.2017,1.0505,1.0116,0.9133,3.8573,2.4229,1.5853,1.3158,1.2017,1.0505,1.0116,0.9133,3.8573,2.4229,1.5853,1.3158,1.2017,1.0505,1.0116,0.9133
898,4FCA_A,3875,8.6156,5.6388,3.7912,3.1371,2.8695,2.7284,2.7051,2.7334,6.459,3.9761,2.5891,2.1392,1.8697,1.7142,1.606,1.4762,6.459,3.9761,2.5891,2.1392,1.8697,1.7142,1.606,1.4762,6.459,3.9761,2.5891,2.1392,1.8697,1.7142,1.606,1.4762
899,4FEI_A,669,2.6621,1.5145,0.8665,0.6518,0.5534,0.5063,0.4811,0.4604,2.422,1.5181,1.0459,0.8692,0.7971,0.7341,0.7053,0.6562,2.422,1.5181,1.0459,0.8692,0.7971,0.7341,0.7053,0.6562,2.422,1.5181,1.0459,0.8692,0.7971,0.7341,0.7053,0.6562
900,4FG4_B,1432,3.8032,2.3325,1.4514,1.1499,1.0063,0.95,0.9156,0.8863,3.15,1.9557,1.3286,1.1199,1.0172,0.9232,0.8829,0.82,3.15,1.9557,1.3286,1.1199,1.0172,0.9232,0.8829,0.82,3.15,1.9557,1.3286,1.1199,1.0172,0.9232,0.8829,0.82
901,4FGQ_A,1426,3.0443,1.8513,1.1652,0.9146,0.8105,0.7729,0.7391,0.7147,2.7254,1.6798,1.1416,0.9587,0.8503,0.7947,0.7638,0.7115,2.7254,1.6798,1.1416,0.9587,0.8503,0.7947,0.7638,0.7115,2.7254,1.6798,1.1416,0.9587,0.8503,0.7947,0.7638,0.7115
902,4FHR_A,1303,3.3681,2.0546,1.2577,0.9747,0.8677,0.8192,0.7808,0.7525,2.9645,1.8366,1.2545,1.0586,0.9284,0.8707,0.8433,0.7761,2.9645,1.8366,1.2545,1.0586,0.9284,0.8707,0.8433,0.7761,2.9645,1.8366,1.2545,1.0586,0.9284,0.8707,0.8433,0.7761
903,4FLF_A,2070,4.0185,2.566,1.6402,1.3314,1.1944,1.1395,1.1035,1.0726,3.3552,2.0876,1.4185,1.1738,1.0284,0.9167,0.8756,0.8104,3.3552,2.0876,1.4185,1.1738,1.0284,0.9167,0.8756,0.8104,3.3552,2.0876,1.4185,1.1738,1.0284,0.9167,0.8756,0.8104
904,4FWG_A,4010,13.1679,8.4108,5.8363,4.8747,4.4454,4.1624,4.033,3.9048,9.3438,5.5852,3.6287,2.9633,2.5435,2.3628,2.2272,2.1055,9.3438,5.5852,3.6287,2.9633,2.5435,2.3628,2.2272,2.1055,9.3438,5.5852,3.6287,2.9633,2.5435,2.3628,2.2272,2.1055
905,4FXE_E,601,2.2247,1.244,0.7179,0.5198,0.4404,0.4009,0.3947,0.3801,2.0807,1.303,0.9282,0.7568,0.673,0.6292,0.6064,0.5743,2.0807,1.303,0.9282,0.7568,0.673,0.6292,0.6064,0.5743,2.0807,1.303,0.9282,0.7568,0.673,0.6292,0.6064,0.5743
906,4FYM_A,1631,4.9477,3.0423,1.8184,1.4705,1.2937,1.2325,1.1718,1.1357,3.9938,2.4543,1.6132,1.3604,1.2144,1.0836,1.0497,0.9596,3.9938,2.4543,1.6132,1.3604,1.2144,1.0836,1.0497,0.9596,3.9938,2.4543,1.6132,1.3604,1.2144,1.0836,1.0497,0.9596
907,4G1K_C,1553,4.1493,2.6181,1.5746,1.3284,1.1929,1.1275,1.0795,1.0503,3.3456,2.108,1.412,1.1981,1.0706,0.9561,0.8756,0.8463,3.3456,2.108,1.412,1.1981,1.0706,0.9561,0.8756,0.8463,3.3456,2.108,1.412,1.1981,1.0706,0.9561,0.8756,0.8463
908,4G6Q_A,1205,4.029,2.3924,1.3378,1.0591,0.9016,0.8423,0.8034,0.7756,3.4179,2.1126,1.3893,1.1843,1.0777,0.9846,0.9313,0.8717,3.4179,2.1126,1.3893,1.1843,1.0777,0.9846,0.9313,0.8717,3.4179,2.1126,1.3893,1.1843,1.0777,0.9846,0.9313,0.8717
909,4G7N_A,1547,5.5262,3.3584,1.9754,1.5823,1.4495,1.3642,1.2813,1.2274,4.4508,2.7858,1.8469,1.5669,1.4249,1.2683,1.1586,1.1089,4.4508,2.7858,1.8469,1.5669,1.4249,1.2683,1.1586,1.1089,4.4508,2.7858,1.8469,1.5669,1.4249,1.2683,1.1586,1.1089
910,4G94_B,1405,4.8091,2.9384,1.6834,1.3609,1.2585,1.1814,1.1325,1.0885,3.9388,2.4983,1.6707,1.4306,1.2672,1.1944,1.1153,1.0583,3.9388,2.4983,1.6707,1.4306,1.2672,1.1944,1.1153,1.0583,3.9388,2.4983,1.6707,1.4306,1.2672,1.1944,1.1153,1.0583
911,4G9S_B,1537,2.8936,1.732,0.9802,0.7863,0.6897,0.6418,0.6147,0.583,2.5727,1.6243,1.1215,0.9184,0.7944,0.7354,0.6925,0.6542,2.5727,1.6243,1.1215,0.9184,0.7944,0.7354,0.6925,0.6542,2.5727,1.6243,1.1215,0.9184,0.7944,0.7354,0.6925,0.6542
912,4GA2_A,2091,4.1062,2.4928,1.4575,1.2382,1.0973,1.0139,0.9493,0.8896,3.4958,2.2436,1.5265,1.3267,1.1637,1.0381,0.9644,0.9101,3.4958,2.2436,1.5265,1.3267,1.1637,1.0381,0.9644,0.9101,3.4958,2.2436,1.5265,1.3267,1.1637,1.0381,0.9644,0.9101
913,4GDX_A,4621,7.9896,4.9747,3.1486,2.5022,2.2881,2.2084,2.1998,2.1803,6.1915,3.8464,2.4816,2.1165,1.8538,1.6503,1.5312,1.4279,6.1915,3.8464,2.4816,2.1165,1.8538,1.6503,1.5312,1.4279,6.1915,3.8464,2.4816,2.1165,1.8538,1.6503,1.5312,1.4279
914,4GEK_A,1600,3.7574,2.378,1.5506,1.1796,1.0845,1.039,1.0142,0.9909,3.246,2.002,1.3126,1.1109,0.9872,0.8959,0.8193,0.7897,3.246,2.002,1.3126,1.1109,0.9872,0.8959,0.8193,0.7897,3.246,2.002,1.3126,1.1109,0.9872,0.8959,0.8193,0.7897
915,4GGT_A,725,2.3039,1.3065,0.7538,0.5666,0.4848,0.453,0.4264,0.4105,2.1587,1.3098,0.8898,0.7543,0.6882,0.6303,0.6141,0.5929,2.1587,1.3098,0.8898,0.7543,0.6882,0.6303,0.6141,0.5929,2.1587,1.3098,0.8898,0.7543,0.6882,0.6303,0.6141,0.5929
916,4GIW_A,1208,3.4516,2.1156,1.2811,0.9839,0.8605,0.8144,0.7795,0.7436,3.0035,1.8222,1.234,1.0548,0.9295,0.8439,0.7876,0.7552,3.0035,1.8222,1.234,1.0548,0.9295,0.8439,0.7876,0.7552,3.0035,1.8222,1.234,1.0548,0.9295,0.8439,0.7876,0.7552
917,4GKI_C,1922,6.3537,3.8751,2.4172,1.8039,1.6223,1.5481,1.4685,1.4152,5.0741,3.1887,2.0856,1.7226,1.5805,1.3906,1.3356,1.2245,5.0741,3.1887,2.0856,1.7226,1.5805,1.3906,1.3356,1.2245,5.0741,3.1887,2.0856,1.7226,1.5805,1.3906,1.3356,1.2245
918,4GNR_A,2264,5.2532,3.3543,2.1788,1.7956,1.5917,1.6315,1.5919,1.5351,4.0991,2.5849,1.6387,1.3189,1.188,1.0972,1.0369,0.9724,4.0991,2.5849,1.6387,1.3189,1.188,1.0972,1.0369,0.9724,4.0991,2.5849,1.6387,1.3189,1.188,1.0972,1.0369,0.9724
919,4GOU_A,3649,11.3758,7.2039,4.8527,4.0575,3.5629,3.3446,3.311,3.1989,8.2026,5.0336,3.1485,2.6801,2.3466,2.2064,2.0613,1.926,8.2026,5.0336,3.1485,2.6801,2.3466,2.2064,2.0613,1.926,8.2026,5.0336,3.1485,2.6801,2.3466,2.2064,2.0613,1.926
920,4GPV_A,2081,5.5327,3.5226,2.1698,1.7803,1.6867,1.5478,1.5303,1.4624,4.4534,2.8502,1.9057,1.6076,1.4403,1.2368,1.1313,1.066,4.4534,2.8502,1.9057,1.6076,1.4403,1.2368,1.1313,1.066,4.4534,2.8502,1.9057,1.6076,1.4403,1.2368,1.1313,1.066
921,4GRH_A,2955,7.8934,5.2468,3.7547,3.0309,2.8546,2.811,2.7407,2.7018,5.6097,3.5561,2.3691,1.9626,1.7993,1.6015,1.5043,1.4536,5.6097,3.5561,2.3691,1.9626,1.7993,1.6015,1.5043,1.4536,5.6097,3.5561,2.3691,1.9626,1.7993,1.6015,1.5043,1.4536
922,4GTD_C,1601,4.5647,2.7978,1.6117,1.2453,1.1245,1.0771,1.0302,0.9967,3.8557,2.3943,1.4968,1.2553,1.1575,1.0148,0.9717,0.934,3.8557,2.3943,1.4968,1.2553,1.1575,1.0148,0.9717,0.934,3.8557,2.3943,1.4968,1.2553,1.1575,1.0148,0.9717,0.934
923,4H73_E,3319,9.5237,6.1205,4.0374,3.3339,2.9739,2.8415,2.7913,2.7994,7.0204,4.4248,3.1818,2.7761,2.6644,2.2167,2.3425,2.4213,7.0204,4.4248,3.1818,2.7761,2.6644,2.2167,2.3425,2.4213,7.0204,4.4248,3.1818,2.7761,2.6644,2.2167,2.3425,2.4213
924,4HBQ_A,2685,5.8785,3.6319,2.1037,1.7577,1.5424,1.4681,1.4171,1.3516,4.8417,3.1132,2.1406,1.9155,1.6965,1.5051,1.4045,1.2933,4.8417,3.1132,2.1406,1.9155,1.6965,1.5051,1.4045,1.2933,4.8417,3.1132,2.1406,1.9155,1.6965,1.5051,1.4045,1.2933
925,4HFR_A,1718,4.3963,2.7334,1.6045,1.3221,1.1904,1.1433,1.101,1.0733,3.6606,2.301,1.5076,1.269,1.1216,1.0114,0.9433,0.8811,3.6606,2.301,1.5076,1.269,1.1216,1.0114,0.9433,0.8811,3.6606,2.301,1.5076,1.269,1.1216,1.0114,0.9433,0.8811
926,4HJL_B,1414,4.6525,2.8698,1.6442,1.3673,1.197,1.1221,1.0702,1.0276,3.7522,2.3693,1.6063,1.3637,1.2209,1.0769,0.9746,0.9288,3.7522,2.3693,1.6063,1.3637,1.2209,1.0769,0.9746,0.9288,3.7522,2.3693,1.6063,1.3637,1.2209,1.0769,0.9746,0.9288
927,4HQB_D,711,2.5671,1.4869,0.8039,0.638,0.5549,0.515,0.4862,0.4682,2.3467,1.4401,1.0171,0.8549,0.7504,0.698,0.6596,0.6389,2.3467,1.4401,1.0171,0.8549,0.7504,0.698,0.6596,0.6389,2.3467,1.4401,1.0171,0.8549,0.7504,0.698,0.6596,0.6389
928,4HSP_A,977,3.4698,2.0866,1.2453,0.9794,0.8846,0.8331,0.7883,0.7534,2.9962,1.8449,1.2443,1.0832,0.9477,0.8681,0.8192,0.7781,2.9962,1.8449,1.2443,1.0832,0.9477,0.8681,0.8192,0.7781,2.9962,1.8449,1.2443,1.0832,0.9477,0.8681,0.8192,0.7781
929,4HUB_D,1148,4.262,2.5591,1.5212,1.1942,1.0268,0.9662,0.9161,0.8721,3.5264,2.2286,1.5254,1.2938,1.139,1.0243,0.9159,0.864,3.5264,2.2286,1.5254,1.2938,1.139,1.0243,0.9159,0.864,3.5264,2.2286,1.5254,1.2938,1.139,1.0243,0.9159,0.864
930,4HUQ_S,1140,3.4468,2.0837,1.2369,1.0076,0.886,0.8361,0.7987,0.7697,2.9504,1.8321,1.2528,1.0542,0.9128,0.8597,0.7912,0.7519,2.9504,1.8321,1.2528,1.0542,0.9128,0.8597,0.7912,0.7519,2.9504,1.8321,1.2528,1.0542,0.9128,0.8597,0.7912,0.7519
931,4HV0_A,671,2.2252,1.272,0.7699,0.5917,0.5187,0.4838,0.4615,0.4439,2.0941,1.3123,0.907,0.7656,0.6784,0.6372,0.611,0.5819,2.0941,1.3123,0.907,0.7656,0.6784,0.6372,0.611,0.5819,2.0941,1.3123,0.907,0.7656,0.6784,0.6372,0.611,0.5819
